employee_id,review_date,score,rating,notes
E-2912,2026-05-06,C,需改进,表现稳定
E-1898,2026-03-24,B,优秀,需培训
E-3040,2025-02-19,3,需改进,表现稳定
E-2179,20-12-2026,4.5,合格,表现稳定
E-1811,2026-06-11,C,优秀,晋升候选
E-3048,04/05/2024,4,良好,需培训
E-1692,20-06-2024,3.5,需改进,表现稳定
E-3503,2025-11-17,B,良好,业绩突出
E-1825,2026-08-03,3.5,良好,需培训
E-3000,14-05-2025,4.5,良好,表现稳定
E-2710,17-03-2025,3,良好,表现稳定
E-2686,06/12/2026,A,优秀,表现稳定
E-3070,13-02-2024,4,良好,业绩突出
E-1629,28-10-2026,A,优秀,需培训
E-2886,2025-01-18,4,需改进,业绩突出
E-2773,2025-04-21,A,合格,表现稳定
E-3145,08/06/2025,4,优秀,晋升候选
E-2582,02/21/2026,B,需改进,表现稳定
E-1538,2025-06-03,3.5,合格,沟通待加强
E-3531,12-08-2025,B,合格,业绩突出
E-1365,05/16/2026,4.5,良好,沟通待加强
E-1459,2026-06-04,4.5,需改进,表现稳定
E-2485,2024-10-26,A,优秀,晋升候选
E-2514,2024-06-27,B,合格,表现稳定
E-2686,02-01-2024,3.5,优秀,表现稳定
E-3079,26-11-2026,A,良好,表现稳定
E-1089,11/10/2024,3,良好,表现稳定
E-2884,02/14/2026,3,良好,表现稳定
E-1736,03-09-2025,4,合格,表现稳定
E-1214,2024-10-16,B,需改进,表现稳定
E-1587,2025-08-22,4.5,需改进,晋升候选
E-1042,18-11-2024,2.5,优秀,业绩突出
E-1884,11/23/2024,2.5,良好,表现稳定
E-1996,01/03/2025,4.5,合格,沟通待加强
E-1139,2025-07-10,4,需改进,业绩突出
E-1387,09-10-2025,C,优秀,表现稳定
E-2300,06-06-2025,4,合格,表现稳定
E-1548,15-11-2025,3,合格,表现稳定
E-1336,2025-10-07,4.5,合格,表现稳定
E-1003,2026-06-27,4.5,良好,业绩突出
E-2203,27-07-2025,3,优秀,晋升候选
E-2099,2026-02-25,2.5,合格,表现稳定
E-1864,2024-07-23,B,优秀,表现稳定
E-1775,2024-09-21,3,优秀,晋升候选
E-3114,06-07-2026,3,合格,表现稳定
E-1628,2025-04-17,C,需改进,晋升候选
E-2851,2026-05-08,A,需改进,表现稳定
E-1318,2024-04-21,B,优秀,表现稳定
E-2974,12/27/2026,3.5,良好,沟通待加强
E-2676,05/04/2025,C,合格,晋升候选
E-1260,2024-08-16,C,需改进,表现稳定
E-2790,10-02-2026,4.5,合格,业绩突出
E-2595,2026-08-03,4.5,良好,沟通待加强
E-1918,11/01/2025,4.5,合格,业绩突出
E-1558,03/26/2026,2.5,合格,表现稳定
E-2769,2025-07-20,A,需改进,表现稳定
E-1193,2024-02-11,4,良好,表现稳定
E-1294,2024-11-04,4,需改进,表现稳定
E-2845,2026-08-20,2.5,合格,业绩突出
E-1882,06/01/2024,3.5,需改进,沟通待加强
E-1332,2026-12-15,3.5,合格,表现稳定
E-1210,2025-06-05,4,合格,表现稳定
E-1799,26-07-2024,2.5,需改进,沟通待加强
E-3121,2024-01-19,3,需改进,沟通待加强
E-2332,2026-09-19,A,合格,表现稳定
E-1410,12/05/2025,4,良好,沟通待加强
E-2677,2026-06-02,3,优秀,晋升候选
E-3419,06/25/2026,4.5,需改进,需培训
E-1582,2024-06-02,3,需改进,表现稳定
E-2091,2026-01-07,4.5,优秀,需培训
E-1851,2026-07-07,3,良好,表现稳定
E-1361,2024-07-05,4.5,优秀,表现稳定
E-1013,04/10/2025,4.5,良好,表现稳定
E-2929,17-03-2024,2.5,合格,业绩突出
E-1772,2025-12-15,B,优秀,业绩突出
E-2894,07/04/2025,3,需改进,需培训
E-2249,2026-04-05,3,良好,需培训
E-1651,2024-09-16,3,良好,晋升候选
E-3336,2025-07-16,2.5,良好,表现稳定
E-1715,04/26/2024,2.5,需改进,业绩突出
E-2330,05/17/2025,C,良好,业绩突出
E-1298,2025-02-24,4,优秀,表现稳定
E-1868,02/16/2026,2.5,合格,晋升候选
E-3274,2026-10-09,B,需改进,业绩突出
E-3245,2024-06-17,C,合格,晋升候选
E-1416,04/01/2025,B,良好,表现稳定
E-1325,01/12/2024,B,优秀,沟通待加强
E-1512,2024-01-04,B,合格,表现稳定
E-3133,2026-09-04,4,需改进,表现稳定
E-3301,09-04-2026,2.5,需改进,沟通待加强
E-1107,2024-09-12,3.5,合格,表现稳定
E-3500,12/05/2024,4,需改进,沟通待加强
E-2646,2025-01-24,2.5,需改进,表现稳定
E-3196,06/06/2026,4,合格,需培训
E-1236,2026-09-01,3.5,良好,表现稳定
E-2360,2025-11-21,4.5,良好,业绩突出
E-2427,2025-02-25,A,需改进,表现稳定
E-1741,01/14/2024,B,优秀,表现稳定
E-2491,2025-03-21,3,需改进,表现稳定
E-2530,2026-09-11,C,优秀,晋升候选
E-1982,04-02-2026,3.5,需改进,表现稳定
E-2440,06/14/2024,3.5,合格,表现稳定
E-3538,07/02/2026,A,良好,表现稳定
E-1681,2026-05-10,3.5,优秀,表现稳定
E-1772,09/23/2025,B,合格,需培训
E-1474,2025-07-25,4.5,优秀,表现稳定
E-2942,01/07/2024,4,合格,需培训
E-2865,2024-06-24,4.5,优秀,沟通待加强
E-3191,2025-05-13,A,优秀,表现稳定
E-1942,2026-11-17,4.5,优秀,沟通待加强
E-2315,2025-03-05,A,需改进,表现稳定
E-2193,07/25/2026,C,良好,需培训
E-2617,11/04/2026,2.5,需改进,业绩突出
E-1294,04-12-2026,4.5,合格,业绩突出
E-3151,2024-12-03,4.5,良好,表现稳定
E-3270,2025-11-13,A,需改进,沟通待加强
E-1880,23-02-2025,C,优秀,业绩突出
E-1003,2025-12-06,4,良好,表现稳定
E-3496,10/15/2026,3.5,需改进,业绩突出
E-1846,2024-04-16,3.5,需改进,需培训
E-1480,05/07/2024,C,良好,表现稳定
E-3318,2026-08-20,2.5,合格,需培训
E-1912,2024-03-14,4.5,合格,沟通待加强
E-3594,2025-06-21,4,优秀,需培训
E-1261,07/22/2024,2.5,合格,晋升候选
E-3027,02/03/2024,3.5,合格,表现稳定
E-1119,04/13/2026,C,合格,表现稳定
E-2265,2025-05-21,4.5,优秀,业绩突出
E-1518,2026-12-24,2.5,合格,业绩突出
E-1827,2024-11-15,4,合格,表现稳定
E-1184,16-12-2025,4.5,良好,表现稳定
E-1313,20-12-2025,4,需改进,沟通待加强
E-3181,2025-06-20,3.5,优秀,表现稳定
E-2277,07/11/2026,B,合格,表现稳定
E-2342,12/25/2026,4.5,合格,晋升候选
E-3039,2026-05-05,2.5,良好,表现稳定
E-3498,2025-05-09,A,需改进,表现稳定
E-3024,2025-10-08,4.5,合格,晋升候选
E-2739,02/15/2026,3.5,合格,需培训
E-2458,2026-01-17,3.5,需改进,晋升候选
E-2462,2024-02-19,C,优秀,需培训
E-2877,02-01-2025,3.5,优秀,表现稳定
E-1079,25-04-2025,B,需改进,表现稳定
E-2990,10-03-2025,3,优秀,晋升候选
E-2356,2025-07-06,B,合格,表现稳定
E-2629,18-01-2024,4,需改进,业绩突出
E-1469,02/08/2026,B,合格,表现稳定
E-2114,28-02-2025,A,合格,需培训
E-3036,2026-11-12,2.5,优秀,表现稳定
E-3068,22-01-2024,4,优秀,业绩突出
E-2608,12/09/2026,B,合格,表现稳定
E-2066,03/27/2026,2.5,良好,业绩突出
E-2604,12/23/2026,2.5,合格,表现稳定
E-1288,2026-10-27,3.5,需改进,业绩突出
E-3587,2026-05-28,3.5,良好,晋升候选
E-1101,17-12-2025,B,需改进,表现稳定
E-1215,03/09/2025,4.5,合格,表现稳定
E-3156,03/04/2024,3.5,良好,表现稳定
E-2624,2025-09-01,B,良好,业绩突出
E-1297,09/11/2024,3,优秀,业绩突出
E-2258,2025-10-10,C,合格,表现稳定
E-1783,2025-07-23,2.5,优秀,表现稳定
E-1793,11-07-2025,B,优秀,晋升候选
E-1538,10/24/2026,4.5,优秀,业绩突出
E-3194,2024-02-13,B,合格,表现稳定
E-2032,04/09/2026,3,合格,晋升候选
E-2564,2026-07-05,4,合格,需培训
E-3226,2026-11-03,C,需改进,表现稳定
E-2428,12/07/2025,A,合格,业绩突出
E-2782,09/13/2025,4.5,优秀,表现稳定
E-2922,2026-08-25,3.5,优秀,表现稳定
E-1184,2026-12-27,4.5,需改进,表现稳定
E-2628,2026-06-11,B,优秀,表现稳定
E-2022,02-03-2024,A,合格,沟通待加强
E-2802,2025-04-04,3,优秀,需培训
E-1563,10-02-2024,3,合格,业绩突出
E-1502,04-11-2024,A,优秀,业绩突出
E-2895,2024-10-23,4,需改进,晋升候选
E-3584,10/25/2025,3.5,合格,沟通待加强
E-3399,2025-09-16,4,合格,表现稳定
E-2064,2026-10-03,4.5,合格,沟通待加强
E-2746,12/13/2024,2.5,优秀,表现稳定
E-3355,26-01-2026,3,需改进,业绩突出
E-2744,2025-05-19,A,需改进,表现稳定
E-1202,06/11/2026,C,合格,表现稳定
E-2339,2025-03-06,3.5,合格,业绩突出
E-2695,04-05-2024,B,良好,需培训
E-1296,2025-01-21,2.5,合格,表现稳定
E-2161,05/15/2026,4.5,需改进,沟通待加强
E-1391,24-07-2025,B,良好,表现稳定
E-1588,05-08-2024,C,需改进,业绩突出
E-1012,2024-04-19,C,合格,需培训
E-1736,2026-09-01,4,合格,业绩突出
E-1135,2025-02-25,2.5,需改进,表现稳定
E-1584,2025-02-19,4,需改进,需培训
E-2890,2026-07-23,4.5,优秀,表现稳定
E-1934,10-07-2026,B,合格,表现稳定
E-1586,2024-12-16,2.5,需改进,晋升候选
E-3597,03/02/2024,4.5,需改进,表现稳定
E-3323,2024-03-02,2.5,合格,业绩突出
E-3314,11/25/2025,C,需改进,业绩突出
E-1174,08/19/2024,3.5,需改进,业绩突出
E-2469,01/23/2024,3.5,合格,表现稳定
E-2861,12-01-2025,C,合格,表现稳定
E-3275,03/21/2024,2.5,需改进,表现稳定
E-3399,2025-07-23,3,需改进,需培训
E-1928,2024-04-03,B,合格,表现稳定
E-2988,24-09-2025,3.5,优秀,沟通待加强
E-1122,2024-10-04,4,合格,表现稳定
E-2116,08-04-2024,2.5,良好,表现稳定
E-3199,2024-02-12,B,良好,表现稳定
E-2440,2026-12-09,3.5,良好,表现稳定
E-2909,2025-02-26,4.5,良好,表现稳定
E-2994,2026-10-26,B,良好,表现稳定
E-2682,2025-01-27,C,合格,表现稳定
E-1068,2026-04-15,C,良好,沟通待加强
E-2133,10/26/2024,4,良好,表现稳定
E-1962,11/20/2025,3.5,合格,表现稳定
E-2585,2024-07-19,2.5,需改进,需培训
E-1686,06/01/2026,2.5,优秀,业绩突出
E-2288,04/20/2024,4,需改进,表现稳定
E-2599,2024-06-13,B,优秀,业绩突出
E-1506,2024-12-26,A,优秀,需培训
E-1251,08/27/2026,C,优秀,沟通待加强
E-3103,2024-07-18,A,优秀,表现稳定
E-2953,2026-07-04,B,优秀,表现稳定
E-2859,2024-11-14,C,优秀,沟通待加强
E-2475,06/01/2024,3.5,需改进,表现稳定
E-1291,15-08-2025,C,需改进,表现稳定
E-3007,28-03-2026,3.5,合格,表现稳定
E-2966,12/07/2026,2.5,需改进,表现稳定
E-3521,2024-07-12,C,良好,需培训
E-2376,28-10-2026,3,优秀,表现稳定
E-2783,10/01/2024,B,合格,沟通待加强
E-2239,08/01/2026,A,需改进,表现稳定
E-1102,2024-07-21,4.5,良好,业绩突出
E-1306,23-07-2026,3,优秀,表现稳定
E-2850,2025-08-22,A,合格,表现稳定
E-1408,2026-03-09,2.5,需改进,表现稳定
E-2526,02/21/2025,B,优秀,需培训
E-1272,2025-10-06,C,良好,表现稳定
E-2658,07/13/2025,2.5,良好,表现稳定
E-2552,03/10/2025,4,优秀,表现稳定
E-3374,04/13/2025,A,合格,表现稳定
E-1183,2024-12-28,A,优秀,业绩突出
E-2906,12/01/2026,C,优秀,表现稳定
E-1001,2026-08-23,2.5,需改进,表现稳定
E-2372,20-07-2025,3.5,优秀,沟通待加强
E-1468,2025-03-02,B,优秀,表现稳定
E-1364,2026-04-09,3,优秀,表现稳定
E-1037,04/19/2025,2.5,合格,业绩突出
E-2964,2025-08-13,4,优秀,晋升候选
E-2960,2026-12-19,C,优秀,业绩突出
E-1787,12/20/2026,B,需改进,表现稳定
E-2016,10/02/2025,2.5,良好,沟通待加强
E-1901,2024-11-27,3.5,需改进,表现稳定
E-1481,04/20/2024,C,良好,需培训
E-1970,03/16/2025,A,合格,表现稳定
E-1530,05-10-2026,C,需改进,表现稳定
E-1834,20-07-2024,2.5,合格,表现稳定
E-1304,2025-03-20,C,需改进,晋升候选
E-2161,03/13/2024,2.5,优秀,需培训
E-2801,12/05/2024,2.5,良好,需培训
E-3192,05-07-2025,A,优秀,业绩突出
E-2097,26-05-2025,4.5,优秀,晋升候选
E-2859,12/16/2025,C,优秀,表现稳定
E-1037,08/22/2025,4.5,合格,沟通待加强
E-2321,2026-01-06,2.5,优秀,需培训
E-3032,01/03/2024,3.5,合格,表现稳定
E-1369,2024-08-17,4,合格,表现稳定
E-3094,04/01/2025,4.5,需改进,表现稳定
E-1556,03/19/2025,C,优秀,表现稳定
E-1594,05/23/2024,3.5,合格,沟通待加强
E-3489,2025-01-05,3.5,合格,表现稳定
E-2483,2024-11-18,2.5,合格,晋升候选
E-2717,01/20/2026,3.5,良好,晋升候选
E-2740,2024-07-20,A,需改进,晋升候选
E-3116,22-05-2024,C,良好,沟通待加强
E-2050,13-07-2025,B,需改进,表现稳定
E-3451,18-05-2025,4.5,良好,沟通待加强
E-3331,13-06-2025,3.5,良好,晋升候选
E-3518,2026-03-14,3.5,优秀,沟通待加强
E-1468,2025-04-24,4,合格,需培训
E-2300,09/19/2024,3,需改进,晋升候选
E-2239,11/04/2026,4.5,良好,表现稳定
E-2109,13-04-2024,2.5,合格,表现稳定
E-2674,01/25/2025,C,良好,表现稳定
E-2698,2024-04-10,3,良好,表现稳定
E-1609,14-05-2026,A,良好,表现稳定
E-2287,2024-05-19,4,需改进,业绩突出
E-2874,2026-06-18,4.5,良好,晋升候选
E-1831,04/26/2026,2.5,优秀,晋升候选
E-2717,2024-07-07,3.5,合格,表现稳定
E-2572,2026-06-03,C,优秀,表现稳定
E-2118,2025-01-07,C,优秀,沟通待加强
E-1134,2025-03-11,4.5,良好,晋升候选
E-2248,2026-02-24,A,优秀,需培训
E-1672,2025-04-05,C,优秀,沟通待加强
E-1495,2026-11-10,3.5,合格,表现稳定
E-2559,2025-11-27,4.5,需改进,沟通待加强
E-1404,2025-03-07,A,合格,需培训
E-2286,08/26/2026,3.5,良好,表现稳定
E-2272,09/03/2024,3,优秀,表现稳定
E-1547,11/03/2025,B,良好,表现稳定
E-1746,05-11-2026,2.5,需改进,业绩突出
E-1885,2024-01-14,C,合格,表现稳定
E-3167,2024-10-24,4,优秀,业绩突出
E-1875,2026-10-07,C,需改进,表现稳定
E-2638,2026-06-09,2.5,良好,业绩突出
E-1392,10/02/2024,2.5,需改进,表现稳定
E-1353,11/25/2024,3.5,合格,需培训
E-2784,09-02-2026,4,合格,沟通待加强
E-2242,03/28/2024,2.5,需改进,需培训
E-2505,05/23/2025,A,合格,需培训
E-3491,2026-07-12,C,合格,表现稳定
E-2913,08-07-2024,4,良好,表现稳定
E-1347,12/06/2026,3.5,合格,业绩突出
E-2451,2026-07-14,4.5,合格,业绩突出
E-1028,02-10-2025,4.5,合格,表现稳定
E-1930,2024-03-16,C,良好,表现稳定
E-2196,2025-06-27,3,优秀,晋升候选
E-2569,2026-04-12,2.5,良好,表现稳定
E-3242,07-02-2025,A,良好,业绩突出
E-2383,02/24/2025,3.5,优秀,表现稳定
E-1431,05/04/2024,3.5,良好,晋升候选
E-1636,2026-07-20,4.5,合格,表现稳定
E-2313,2026-07-17,4,优秀,表现稳定
E-1501,2025-04-24,B,合格,表现稳定
E-1003,2025-08-03,4.5,优秀,业绩突出
E-3550,2024-05-17,2.5,优秀,业绩突出
E-2067,11/24/2025,A,优秀,表现稳定
E-2371,2024-11-04,2.5,优秀,沟通待加强
E-3039,2024-07-06,A,合格,表现稳定
E-1181,27-10-2026,3.5,良好,表现稳定
E-1221,01/16/2025,4,良好,晋升候选
E-2615,12-04-2026,4.5,需改进,表现稳定
E-2236,07/03/2024,4.5,合格,表现稳定
E-1776,03/18/2026,3.5,良好,表现稳定
E-2921,2025-06-08,3.5,合格,表现稳定
E-3356,2025-05-28,C,合格,沟通待加强
E-1503,08/28/2026,B,需改进,表现稳定
E-1732,2025-05-21,3,需改进,晋升候选
E-1611,2026-01-01,3,优秀,表现稳定
E-1408,2025-01-22,B,良好,沟通待加强
E-1642,2024-10-24,4.5,优秀,表现稳定
E-1782,2025-03-25,4.5,优秀,表现稳定
E-1489,05/08/2026,4.5,需改进,表现稳定
E-2264,2024-07-12,4.5,需改进,沟通待加强
E-1066,05/06/2025,B,合格,业绩突出
E-1291,2025-11-05,B,优秀,沟通待加强
E-1735,2025-05-03,3.5,需改进,表现稳定
E-3092,10/12/2025,3,需改进,业绩突出
E-2842,08/26/2024,C,合格,表现稳定
E-1940,2026-07-28,C,合格,表现稳定
E-3157,08/22/2024,3.5,良好,业绩突出
E-1438,18-06-2025,C,合格,需培训
E-1219,2025-10-09,2.5,良好,表现稳定
E-1777,2026-01-07,B,良好,表现稳定
E-3357,2026-12-08,3.5,合格,表现稳定
E-1078,06/04/2025,3.5,良好,表现稳定
E-1155,06/23/2024,A,需改进,晋升候选
E-3438,2025-05-19,A,优秀,表现稳定
E-2214,06/13/2025,4.5,合格,表现稳定
E-3146,2024-10-04,4.5,优秀,表现稳定
E-1769,11/26/2024,2.5,合格,表现稳定
E-1450,04-01-2025,4.5,优秀,表现稳定
E-2894,18-09-2025,3.5,良好,表现稳定
E-1010,10/04/2026,3.5,合格,表现稳定
E-3563,11/11/2026,4,合格,业绩突出
E-2955,2025-08-27,4,需改进,沟通待加强
E-2806,02-07-2024,2.5,良好,业绩突出
E-1610,02-04-2025,C,优秀,表现稳定
E-2322,11/27/2025,4,优秀,晋升候选
E-1044,2025-03-14,3,优秀,沟通待加强
E-3492,01-06-2025,2.5,良好,表现稳定
E-1113,2024-05-09,A,合格,表现稳定
E-3273,03/04/2024,C,需改进,表现稳定
E-3135,2024-04-12,A,优秀,需培训
E-3052,26-07-2025,4,需改进,需培训
E-3585,2026-02-07,4,良好,表现稳定
E-2600,2025-02-10,4.5,需改进,表现稳定
E-1112,03/21/2026,3.5,良好,晋升候选
E-1574,2025-03-23,C,合格,表现稳定
E-2980,17-01-2026,4.5,合格,表现稳定
E-1600,02/16/2024,2.5,良好,表现稳定
E-2539,2026-04-19,C,需改进,需培训
E-3426,2026-04-25,2.5,合格,需培训
E-2983,2024-08-05,4.5,优秀,沟通待加强
E-2698,2024-10-06,4,良好,需培训
E-2706,21-09-2025,3.5,良好,沟通待加强
E-3329,2026-02-05,4,合格,表现稳定
E-2964,08/24/2025,2.5,良好,表现稳定
E-2715,02/21/2026,3,合格,表现稳定
E-1263,28-10-2026,B,优秀,表现稳定
E-2864,2025-07-04,2.5,优秀,沟通待加强
E-2284,09-09-2024,4.5,优秀,表现稳定
E-2359,2025-07-23,A,合格,业绩突出
E-2537,16-08-2025,3.5,需改进,表现稳定
E-2331,2026-10-04,2.5,合格,业绩突出
E-2002,10/23/2024,4.5,需改进,需培训
E-3354,26-02-2024,4,合格,需培训
E-1017,04-04-2024,2.5,良好,沟通待加强
E-3566,2024-10-19,3.5,优秀,晋升候选
E-1605,03/24/2025,3,需改进,表现稳定
E-3190,2025-05-04,B,需改进,需培训
E-3226,2024-03-23,3,合格,表现稳定
E-3547,2024-10-20,B,合格,业绩突出
E-2694,2026-02-13,4.5,需改进,表现稳定
E-2345,2024-12-01,3.5,合格,沟通待加强
E-1852,2024-03-03,B,合格,业绩突出
E-2154,08/20/2025,A,优秀,需培训
E-1248,06/23/2025,4.5,优秀,表现稳定
E-2749,2024-03-13,4.5,合格,晋升候选
E-1761,2026-04-27,3.5,良好,表现稳定
E-3572,20-02-2024,C,优秀,表现稳定
E-2949,2025-12-02,3,合格,沟通待加强
E-2518,2026-09-20,C,合格,晋升候选
E-1967,2026-02-01,B,合格,表现稳定
E-3041,2024-07-06,3.5,需改进,业绩突出
E-2308,01/02/2025,2.5,合格,表现稳定
E-2301,17-07-2025,4.5,合格,表现稳定
E-2851,2024-05-02,B,优秀,需培训
E-3401,2026-06-01,C,优秀,业绩突出
E-3432,01-01-2025,A,需改进,表现稳定
E-1038,2026-06-28,A,优秀,需培训
E-2958,2024-02-28,A,优秀,沟通待加强
E-1097,2024-03-26,4.5,需改进,需培训
E-1602,04/20/2026,C,合格,表现稳定
E-3238,2024-01-26,B,优秀,表现稳定
E-1238,2025-08-25,B,优秀,表现稳定
E-1362,2026-04-08,B,良好,需培训
E-1327,12/07/2025,4.5,良好,表现稳定
E-2648,2025-06-21,4.5,良好,表现稳定
E-3242,2026-09-20,4.5,需改进,表现稳定
E-1518,01/11/2025,A,优秀,晋升候选
E-1736,2024-05-04,2.5,优秀,晋升候选
E-2874,12-11-2026,A,良好,表现稳定
E-2456,04/12/2026,3.5,合格,业绩突出
E-2780,12/28/2024,B,优秀,表现稳定
E-3075,01/19/2024,C,优秀,表现稳定
E-3332,2024-12-04,3,合格,表现稳定
E-1670,08/26/2025,4,优秀,业绩突出
E-3517,12-07-2025,3,需改进,表现稳定
E-1925,26-04-2024,2.5,良好,表现稳定
E-3292,08-05-2025,B,合格,需培训
E-2481,04-01-2025,B,合格,晋升候选
E-2747,08-06-2026,2.5,合格,沟通待加强
E-2483,2025-10-24,C,优秀,需培训
E-3316,2024-12-09,C,优秀,沟通待加强
E-3589,2026-03-02,C,合格,表现稳定
E-2497,06-03-2025,4.5,需改进,需培训
E-1895,08/27/2025,4.5,优秀,需培训
E-2165,2026-05-20,2.5,合格,需培训
E-2566,19-11-2025,4,优秀,需培训
E-1512,2024-03-05,3.5,优秀,表现稳定
E-1272,2025-05-09,3,良好,表现稳定
E-1079,2024-09-06,3,优秀,表现稳定
E-1099,2024-04-20,C,良好,表现稳定
E-3340,09/24/2026,4.5,良好,表现稳定
E-1052,11/21/2024,C,合格,业绩突出
E-2535,02/22/2026,4,优秀,表现稳定
E-2636,09-07-2026,4.5,合格,表现稳定
E-1149,05/03/2025,A,需改进,需培训
E-2493,2024-09-03,4.5,合格,业绩突出
E-1646,2026-05-17,2.5,合格,表现稳定
E-1162,10/05/2026,3,合格,表现稳定
E-2398,26-01-2025,2.5,需改进,业绩突出
E-1307,03/13/2026,C,合格,业绩突出
E-3484,2025-01-02,B,需改进,需培训
E-1487,2026-03-08,2.5,良好,需培训
E-1431,2026-04-10,B,合格,需培训
E-2647,2026-07-08,B,需改进,晋升候选
E-1421,2026-12-26,B,良好,晋升候选
E-1434,2026-03-28,4,合格,表现稳定
E-2227,02/08/2025,3,优秀,业绩突出
E-1644,2025-11-04,B,需改进,表现稳定
E-2981,12/03/2024,3.5,合格,晋升候选
E-2273,08/06/2024,3,合格,表现稳定
E-1895,16-10-2024,3.5,合格,表现稳定
E-3482,2026-04-04,2.5,需改进,表现稳定
E-3124,01/02/2025,4.5,优秀,需培训
E-2382,14-06-2025,A,需改进,表现稳定
E-1275,2025-01-16,3,需改进,表现稳定
E-1360,10/20/2026,C,合格,晋升候选
E-1997,2026-06-01,4.5,良好,表现稳定
E-2824,2024-10-13,4,优秀,业绩突出
E-1216,01-02-2024,2.5,良好,表现稳定
E-2456,2025-01-23,B,合格,需培训
E-3122,2025-01-04,4,良好,晋升候选
E-2604,14-04-2025,C,合格,沟通待加强
E-2784,17-06-2024,2.5,优秀,需培训
E-1337,13-01-2025,2.5,合格,沟通待加强
E-3102,17-08-2026,A,合格,沟通待加强
E-3431,25-10-2026,4.5,良好,表现稳定
E-3285,2025-11-17,3,合格,沟通待加强
E-1142,2026-06-21,4.5,优秀,需培训
E-2622,25-07-2025,B,良好,表现稳定
E-3348,24-03-2024,4,需改进,表现稳定
E-3304,17-09-2024,2.5,合格,晋升候选
E-2922,2026-11-10,4,良好,表现稳定
E-3518,01/08/2025,C,优秀,业绩突出
E-1750,25-07-2025,A,优秀,表现稳定
E-2530,2025-04-01,B,优秀,表现稳定
E-2412,2026-08-26,B,合格,晋升候选
E-1742,02/25/2025,4,优秀,表现稳定
